checkout_id,member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,book_id,title,author,genre,pages,publication_year,publisher,checkout_date,return_date,member_total_checkouts_combined,source,still_checked_out,unmatched_member
9278,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2024-03-12,2024-04-02,16,database,False,False
9177,1027,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2024-01-18,,18,database,True,False
9044,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,503,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,2024-10-07,,17,database,True,False
9329,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-03-06,,8,database,True,False
9078,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,521,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,2024-09-21,2024-10-12,19,database,False,False
9032,1011,Menna,Halim,8.0,Maadi,Active,2024-04-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2024-11-24,2024-12-11,2,database,False,False
9289,1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,2025-09-09,2025-09-19,14,database,False,False
9138,1039,Nada,Riad,7.0,Nasr City,Active,,516,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,2025-08-22,2025-08-31,2,database,False,False
9306,1074,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,2024-08-03,2024-08-10,2,database,False,False
9239,1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-02-10,2025-02-22,11,database,False,False
9226,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-03-18,,21,database,True,False
9135,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2025-01-12,2025-01-28,25,database,False,False
9023,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,503,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,2025-08-04,2025-08-27,17,database,False,False
9229,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-11-16,2025-12-08,16,database,False,False
9096,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-02-17,2025-03-17,7,database,False,False
9312,1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2025-12-01,,6,database,True,False
9196,1030,Reem,Osman,,Nasr City,Active,2025-04-01,526,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,2025-01-15,2025-02-02,16,database,False,False
9190,1030,Reem,Osman,,Nasr City,Active,2025-04-01,502,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,2025-12-04,2025-12-18,16,database,False,False
9095,1002,Fares,Saleh,9.0,Maadi,Active,,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2024-06-25,2024-07-07,3,database,False,False
9199,1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,518,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,2024-11-28,2024-12-08,5,database,False,False
9279,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,2025-07-06,2025-07-28,16,database,False,False
9047,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2024-10-11,2024-10-24,4,database,False,False
9351,1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,2024-01-03,2024-01-28,9,database,False,False
9251,1046,Amir,Fouad,7.0,Heliopolis,Active,2025-12-11,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2024-06-09,,1,database,True,False
9242,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2025-06-01,2025-07-01,16,database,False,False
9204,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2024-02-20,2024-03-15,10,database,False,False
9158,1040,Dina,Adel,9.0,Nasr City,Active,2025-12-26,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-03-07,2025-03-24,2,database,False,False
9060,1010,Nour,Nabil,6.0,Maadi,Active,2024-05-15,527,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,2024-05-20,2024-05-28,18,database,False,False
9243,1060,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-09-13,2025-10-09,2,database,False,False
9042,1010,Nour,Nabil,6.0,Maadi,Active,2024-05-15,509,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,2024-02-28,,18,database,True,False
9150,1024,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-10-14,2025-10-24,17,database,False,False
9377,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-03-25,2025-04-06,25,database,False,False
9356,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-03-14,2025-04-13,7,database,False,False
9014,1010,Nour,Nabil,6.0,Maadi,Active,2024-05-15,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2024-06-28,2024-07-20,18,database,False,False
9346,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2024-04-27,,7,database,True,False
9103,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-09-04,2025-09-25,10,database,False,False
9246,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,529,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,2025-06-25,2025-07-04,21,database,False,False
9308,1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2024-02-17,2024-03-12,14,database,False,False
9321,1070,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-12-28,2026-01-09,3,database,False,False
9045,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2024-05-28,,19,database,True,False
9219,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2025-05-13,2025-06-07,16,database,False,False
9002,1020,Rana,Fouad,6.0,Maadi,Active,2025-12-04,515,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,2024-12-06,2024-12-11,7,database,False,False
9185,1026,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-10-22,2025-11-01,4,database,False,False
9359,1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-01-26,,6,database,True,False
9079,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2025-12-27,2026-01-05,19,database,False,False
9252,1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2024-08-04,2024-08-09,6,database,False,False
9282,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,2025-07-22,2025-08-18,10,database,False,False
9293,1071,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2025-08-05,2025-08-18,2,database,False,False
9202,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2025-06-05,2025-07-03,16,database,False,False
9026,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2025-04-21,2025-05-04,17,database,False,False
9050,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,521,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,2025-08-21,,10,database,True,False
9122,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2025-06-04,2025-06-30,25,database,False,False
9153,1030,Reem,Osman,,Nasr City,Active,2025-04-01,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,2024-10-12,2024-10-26,16,database,False,False
9145,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-11-10,2025-12-10,25,database,False,False
9339,1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-02-02,,3,database,True,False
9136,1030,Reem,Osman,,Nasr City,Active,2025-04-01,532,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,2024-10-03,2024-10-20,16,database,False,False
9277,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-10-19,2025-10-28,10,database,False,False
9284,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-09-27,2025-10-26,8,database,False,False
9210,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-09-11,2025-09-29,21,database,False,False
9098,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2024-12-15,2024-12-31,19,database,False,False
9106,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-08-20,2025-08-27,25,database,False,False
9170,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,2025-10-16,2025-10-28,25,database,False,False
9028,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-01-19,2025-01-28,3,database,False,False
9081,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,502,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,2025-08-25,2025-09-17,3,database,False,False
9223,1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,2024-04-11,2024-05-04,11,database,False,False
9311,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-06-26,2025-07-09,18,database,False,False
9085,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2025-08-19,2025-09-18,17,database,False,False
9335,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2024-12-18,2024-12-30,18,database,False,False
9221,1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2025-04-12,2025-04-18,3,database,False,False
9016,1016,Dina,Rashad,8.0,Maadi,Active,2023-04-24,527,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,2024-12-03,2024-12-11,7,database,False,False
9361,1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,524,The Weaver's Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers,2024-04-19,,9,database,True,False
9248,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,2025-07-01,2025-07-18,21,database,False,False
9315,1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2024-06-11,2024-07-04,6,database,False,False
9305,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2024-01-23,2024-01-31,8,database,False,False
9174,1024,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,528,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,2025-12-16,2026-01-07,17,database,False,False
9048,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2024-12-03,2025-01-01,10,database,False,False
9281,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2024-06-01,2024-06-12,21,database,False,False
9039,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2024-07-21,2024-08-10,17,database,False,False
9083,1011,Menna,Halim,8.0,Maadi,Active,2024-04-22,516,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,2025-10-02,2025-10-09,2,database,False,False
9088,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-09-17,2025-10-03,10,database,False,False
9176,1027,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2024-11-08,2024-11-26,18,database,False,False
9054,1013,Ziad,Fouad,,Maadi,Active,2025-06-27,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,2024-11-21,,2,database,True,False
9134,1037,Retaj,Kamel,,Nasr City,Inactive,2023-08-26,516,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,2025-09-08,2025-09-19,2,database,False,False
9164,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2024-12-02,2024-12-12,25,database,False,False
9011,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2024-03-17,,7,database,True,False
9151,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,528,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,2025-04-25,2025-05-16,25,database,False,False
9018,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,2025-06-12,2025-06-24,10,database,False,False
9038,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,2024-07-15,2024-08-12,4,database,False,False
9232,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-05-26,2025-06-11,21,database,False,False
9084,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,511,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,2024-06-27,2024-07-22,19,database,False,False
9116,1024,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,2025-01-10,2025-02-09,17,database,False,False
9352,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-02-02,,7,database,True,False
RK-001,1026,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,2025-07-11,,4,reading_kickoff,False,False
RK-002,1049,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2025-07-11,,2,reading_kickoff,False,False
RK-003,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,2025-07-05,,8,reading_kickoff,False,False
RK-004,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,2025-07-07,,18,reading_kickoff,False,False
RK-005,1104,,,,,,,515,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,2025-07-07,,2,reading_kickoff,False,True
RK-006,1009,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,503,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,2025-07-09,,2,reading_kickoff,False,False
RK-007,1063,Layla,Fouad,6.0,Zamalek,Active,2024-06-21,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,2025-07-07,,1,reading_kickoff,False,False
RK-008,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,511,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,2025-07-12,,7,reading_kickoff,False,False
RK-009,1029,Rana,Kamel,6.0,Nasr City,Active,2023-04-03,523,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,2025-07-09,,1,reading_kickoff,False,False
RK-010,1201,,,,,,,509,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,2025-07-10,,2,reading_kickoff,False,True
RK-011,1005,Youssef,Halim,9.0,Maadi,Active,2024-05-05,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-07-10,,4,reading_kickoff,False,False
RK-012,1104,,,,,,,526,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,2025-07-05,,2,reading_kickoff,False,True
RK-013,1058,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,518,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,2025-07-08,,4,reading_kickoff,False,False
RK-014,1002,Fares,Saleh,9.0,Maadi,Active,,521,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,2025-07-08,,3,reading_kickoff,False,False
RK-015,1150,,,,,,,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,2025-07-10,,1,reading_kickoff,False,True
RK-016,1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,504,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,2025-07-05,,4,reading_kickoff,False,False
RK-017,1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,526,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,2025-07-11,,3,reading_kickoff,False,False
RK-018,1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,2025-07-06,,10,reading_kickoff,False,False
RK-019,1012,Ali,Hegazy,7.0,Maadi,Active,2025-12-08,509,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,2025-07-11,,1,reading_kickoff,False,False
RK-020,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,2025-07-07,,4,reading_kickoff,False,False
RK-021,1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,2025-07-07,,3,reading_kickoff,False,False
RK-022,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,2025-07-08,,10,reading_kickoff,False,False
RK-023,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,2025-07-11,,3,reading_kickoff,False,False
RK-024,1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,504,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,2025-07-06,,10,reading_kickoff,False,False
RK-025,1201,,,,,,,523,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,2025-07-08,,2,reading_kickoff,False,True
RK-026,1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,512,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,2025-07-06,,4,reading_kickoff,False,False
